X,SubjID,Site,Task,Congruency,RT,Acc
8128,p54,ffa,object,cong,1072.096419,0
4412,P16,ffa,face,cong,712.5792032,0
9334,p57,lo,object,incong,408.4914992,0
6658,P23,ffa,face,cong,902.5107384,1
3500,P13,ffa,face,cong,1287.478646,1
10653,p62,ffa,object,cong,784.4489866,0
7158,P24,lo,face,cong,1175.000398,0
6408,P22,lo,face,cong,535.8889662,1
13871,p73,ffa,object,cong,453.7895279,0
10358,p61,ffa,object,incong,653.6795967,1
14301,p74,lo,object,cong,1157.87523,1
7541,p52,ffa,object,incong,851.2679721,0
466,P02,ffa,face,cong,748.4862957,1
6839,P23,lo,face,cong,1210.27577,0
13934,p73,lo,object,incong,443.9863723,0
9120,p57,ffa,object,incong,1004.030664,0
11490,p64,lo,object,incong,649.6892495,1
11409,p64,lo,object,cong,1076.745019,1
1282,P05,ffa,face,incong,970.2932141,0
10777,p62,lo,object,cong,1077.217028,1
2768,P09,lo,face,cong,1011.854054,0
8098,p53,lo,object,cong,1143.583021,1
6148,P21,lo,face,cong,1204.058633,0
7746,p52,lo,object,incong,586.1313938,1
7791,p52,lo,object,cong,587.0648398,1
3349,P12,lo,face,incong,548.5469271,1
7250,p51,ffa,object,cong,1256.561139,1
13400,p70,lo,object,incong,814.4691622,1
11813,p65,lo,object,cong,411.4234868,1
8450,p55,ffa,object,cong,735.7080323,1
10965,p63,ffa,object,cong,781.3033745,0
13578,p72,lo,object,cong,876.3135551,0
10086,p60,ffa,object,cong,589.6555388,1
5196,P18,lo,face,cong,1286.083182,0
3827,P14,ffa,face,cong,642.6206791,0
3844,P14,ffa,face,cong,1186.205197,1
11784,p65,lo,object,incong,1083.434734,0
2555,P09,ffa,face,cong,800.2206796,0
4721,P17,ffa,face,cong,1142.333012,1
3186,P12,ffa,face,cong,516.6416003,0
3623,P13,lo,face,cong,569.0745312,1
7244,p51,ffa,object,cong,1172.195364,0
9772,p59,ffa,object,cong,469.5411599,0
4397,P16,ffa,face,cong,959.9512784,0
8760,p56,ffa,object,cong,1098.45578,1
14294,p74,lo,object,cong,915.0416669,0
10337,p61,ffa,object,incong,1252.229677,0
2934,P10,ffa,face,cong,707.1769432,0
9642,p58,lo,object,cong,1076.270312,0
6324,P22,ffa,face,cong,552.0920155,0
1517,P05,lo,face,cong,430.5426451,1
5345,P19,ffa,face,incong,891.0196094,0
9829,p59,lo,object,cong,915.8477652,0
4582,P16,lo,face,cong,1181.920684,1
913,P03,lo,face,cong,1209.019132,0
11487,p64,lo,object,cong,603.6933774,1
11392,p64,lo,object,cong,1153.761364,1
7485,p51,lo,object,cong,423.8476412,0
1058,P04,ffa,face,cong,892.9129646,0
5095,P18,ffa,face,cong,583.3652256,1
6896,P24,ffa,face,incong,465.1683576,1
13797,p73,ffa,object,cong,558.5625542,1
7647,p52,lo,object,cong,636.2712073,1
12339,p67,lo,object,cong,802.4138848,1
4682,P17,ffa,face,cong,800.0027972,0
11597,p65,ffa,object,cong,518.8164909,1
6329,P22,ffa,face,cong,604.8654477,0
3148,P12,ffa,face,cong,868.3948106,1
6758,P23,lo,face,cong,648.3380996,0
668,P03,ffa,face,cong,533.9100032,0
10349,p61,ffa,object,cong,515.6537928,1
4816,P17,ffa,face,cong,420.7352095,0
13298,p70,lo,object,cong,785.5365126,1
7983,p53,lo,object,cong,1163.129635,1
8337,p54,lo,object,cong,799.0306472,0
4913,P17,lo,face,incong,1234.479578,1
5716,P20,ffa,face,incong,816.1518854,0
12566,p68,ffa,object,cong,820.4563991,1
5197,P18,lo,face,cong,880.4239505,0
6374,P22,ffa,face,cong,1099.347819,1
6412,P22,lo,face,cong,1237.49825,0
2838,P10,ffa,face,cong,933.5716205,1
8041,p53,lo,object,cong,499.9782478,0
12433,p67,lo,object,cong,1191.862176,1
760,P03,ffa,face,cong,1100.30862,0
4649,P16,lo,face,incong,728.5393538,1
13198,p70,ffa,object,cong,887.4468805,1
373,P02,ffa,face,incong,1273.476802,0
3399,P12,lo,face,cong,1226.404574,1
453,P02,ffa,face,cong,605.1666698,0
3044,P10,lo,face,cong,713.9681458,0
10225,p60,lo,object,incong,682.2766508,1
10003,p60,ffa,object,cong,487.3292263,1
3565,P13,ffa,face,cong,771.8883323,0
11698,p65,ffa,object,cong,1110.028989,1
11294,p64,ffa,object,incong,428.5163204,1
10711,p62,ffa,object,cong,1261.270217,0
9103,p57,ffa,object,cong,428.8141811,0
10192,p60,lo,object,cong,1167.40898,1
233,P01,lo,face,cong,1152.398355,1
5436,P19,ffa,face,cong,895.4493509,1
14153,p74,ffa,object,cong,617.1987917,0
9828,p59,ffa,object,cong,668.8955161,1
4681,P17,ffa,face,cong,565.5535806,0
3559,P13,ffa,face,cong,1213.886554,0
4773,P17,ffa,face,cong,969.2524386,0
9910,p59,lo,object,cong,894.8149236,0
31,P01,ffa,face,cong,505.9980832,0
9697,p59,ffa,object,cong,738.5341868,1
3341,P12,lo,face,cong,1249.598534,1
9623,p58,lo,object,incong,787.4646584,0
10023,p60,ffa,object,cong,608.4143245,0
4807,P17,ffa,face,cong,899.9192387,1
5126,P18,ffa,face,cong,1135.557752,1
12661,p68,lo,object,cong,758.1073344,1
12846,p69,ffa,object,cong,664.0315303,0
3994,P14,lo,face,cong,827.5651233,0
13899,p73,lo,object,cong,1035.563369,0
8971,p56,lo,object,cong,425.1208201,1
12488,p68,ffa,object,cong,909.0675555,0
1262,P05,ffa,face,cong,722.1636815,0
10209,p60,lo,object,incong,1262.0369,0
11919,p66,ffa,object,incong,1272.287039,0
10060,p60,ffa,object,cong,505.0385647,1
11447,p64,lo,object,incong,1120.099147,1
4852,P17,lo,face,incong,616.0616625,1
12739,p68,lo,object,cong,798.407272,1
14269,p74,lo,object,cong,811.0737608,1
1803,P06,lo,face,incong,846.4443754,0
12171,p67,ffa,object,cong,826.6649837,1
11391,p64,lo,object,cong,1108.538738,1
12236,p67,ffa,object,incong,1199.985341,1
7864,p53,ffa,object,cong,930.3750786,0
3877,P14,ffa,face,cong,899.7124266,0
5902,P20,lo,face,cong,1152.011835,1
2664,P09,lo,face,cong,555.9304256,1
4737,P17,ffa,face,cong,769.6931458,0
13765,p73,ffa,object,cong,706.7124159,0
5886,P20,lo,face,incong,781.3627645,0
6616,P23,ffa,face,cong,617.2374627,1
5695,P20,ffa,face,incong,951.6950984,1
2890,P10,ffa,face,incong,579.6970323,0
8358,p54,lo,object,cong,1263.765673,0
6421,P22,lo,face,cong,1264.181077,0
4896,P17,lo,face,cong,1258.742287,0
13265,p70,lo,object,cong,754.4810495,1
4849,P17,lo,face,cong,1246.501431,0
9532,p58,lo,object,incong,946.9777173,0
7669,p52,lo,object,incong,578.6935205,0
405,P02,ffa,face,incong,797.7193171,0
12643,p68,lo,object,cong,463.8144779,0
8080,p53,lo,object,cong,534.8216997,1
274,P01,lo,face,incong,872.9601341,1
12049,p66,lo,object,cong,1195.771921,0
13865,p73,ffa,object,cong,418.4328589,0
12672,p68,lo,object,cong,513.2063717,1
12338,p67,lo,object,cong,1278.518691,0
2342,P08,lo,face,cong,626.8365749,0
4864,P17,lo,face,incong,406.9295254,1
10741,p62,ffa,object,cong,964.6100005,1
2596,P09,ffa,face,incong,1184.103504,1
4144,P15,ffa,face,cong,804.8565884,1
4115,P15,ffa,face,incong,408.3723989,1
8940,p56,lo,object,cong,464.9739671,1
5496,P19,lo,face,cong,750.5370421,0
8267,p54,ffa,object,cong,922.5211735,1
14116,p74,ffa,object,cong,826.1464601,0
9686,p59,ffa,object,cong,430.2630831,1
12836,p69,ffa,object,cong,934.3576909,0
188,P01,lo,face,cong,1262.686481,1
13109,p70,ffa,object,cong,1102.425339,1
6752,P23,lo,face,cong,909.1413181,1
8281,p54,lo,object,incong,944.190077,0
6138,P21,lo,face,incong,1269.426643,0
2322,P08,ffa,face,cong,998.2194627,0
12803,p69,ffa,object,cong,578.6647995,1
2116,P07,lo,face,cong,1259.816626,1
818,P03,lo,face,incong,852.6335963,1
4701,P17,ffa,face,cong,1106.791971,0
5104,P18,ffa,face,cong,730.8852692,0
11150,p63,lo,object,cong,1089.324839,1
9321,p57,lo,object,cong,656.0217015,1
2387,P08,lo,face,cong,571.4256061,1
14160,p74,ffa,object,incong,874.7078754,0
2613,P09,ffa,face,cong,456.392335,1
10048,p60,ffa,object,cong,445.9517402,0
13644,p72,lo,object,incong,611.0312366,0
10200,p60,lo,object,incong,960.4806196,1
7096,P24,lo,face,cong,846.7156695,0
6673,P23,ffa,face,cong,990.6931319,0
11034,p63,ffa,object,cong,802.8315502,0
8196,p54,ffa,object,cong,999.0769944,1
9818,p59,ffa,object,cong,1282.926567,1
946,P04,ffa,face,cong,1188.414918,1
4894,P17,lo,face,cong,647.2571478,1
13233,p70,ffa,object,incong,872.023402,0
6526,P22,lo,face,cong,1145.798332,0
10142,p60,lo,object,cong,1150.266465,1
9305,p57,lo,object,cong,551.2715141,1
2350,P08,lo,face,cong,890.3450354,0
4032,P14,lo,face,cong,584.2516326,0
11836,p65,lo,object,cong,982.3112837,0
9581,p58,lo,object,cong,1282.992895,1
6090,P21,lo,face,cong,1012.597186,0
3548,P13,ffa,face,cong,423.4613064,1
6476,P22,lo,face,cong,1170.547974,1
9553,p58,lo,object,cong,864.5332467,1
13816,p73,ffa,object,cong,643.8792282,0
13339,p70,lo,object,cong,1037.337156,1
7590,p52,ffa,object,cong,1060.123705,1
13144,p70,ffa,object,cong,528.9753683,0
11946,p66,ffa,object,incong,443.8775903,1
2949,P10,ffa,face,cong,836.6095174,1
5874,P20,lo,face,cong,572.5562719,0
9728,p59,ffa,object,cong,1192.472501,0
11054,p63,ffa,object,incong,498.3281949,1
7296,p51,ffa,object,cong,1206.715261,0
6880,P24,ffa,face,cong,1023.778849,1
3779,P14,ffa,face,cong,554.3221476,1
11477,p64,lo,object,cong,1168.499078,1
2249,P08,ffa,face,cong,749.5196071,0
13221,p70,ffa,object,cong,695.1118223,0
1140,P04,lo,face,incong,906.4561527,0
1470,P05,lo,face,cong,1275.959346,0
10788,p62,lo,object,cong,859.0308635,0
779,P03,ffa,face,cong,988.5464823,1
5415,P19,ffa,face,incong,405.1559614,1
7937,p53,ffa,object,cong,577.1932945,0
4429,P16,ffa,face,cong,829.4000743,1
2577,P09,ffa,face,cong,744.0492918,1
1155,P04,lo,face,incong,996.9188805,0
10370,p61,ffa,object,cong,497.2532241,1
14307,p74,lo,object,incong,1269.547584,0
5757,P20,ffa,face,cong,894.609089,1
2537,P09,ffa,face,cong,574.2716531,1
9813,p59,ffa,object,cong,850.2725478,1
10153,p60,lo,object,cong,962.2346965,0
3199,P12,ffa,face,cong,1089.014551,0
11761,p65,lo,object,cong,629.2520704,0
6717,P23,lo,face,cong,1167.427906,1
5816,P20,lo,face,incong,1261.155253,0
5024,P18,ffa,face,cong,893.1873009,1
10058,p60,ffa,object,incong,665.0778389,0
1475,P05,lo,face,cong,1206.733812,1
10324,p61,ffa,object,incong,763.7668954,0
9336,p57,lo,object,cong,1016.554262,0
1731,P06,lo,face,incong,441.8415577,0
5760,P20,ffa,face,cong,498.3136463,1
1274,P05,ffa,face,cong,421.9522401,1
2773,P09,lo,face,cong,1209.188211,0
5773,P20,lo,face,cong,538.3515526,1
13446,p72,ffa,object,incong,589.8487104,1
13466,p72,ffa,object,cong,799.5175182,1
9812,p59,ffa,object,cong,718.1241718,1
14099,p74,ffa,object,incong,635.1888775,1
10721,p62,ffa,object,cong,1189.960807,1
4739,P17,ffa,face,cong,899.2982386,0
2451,P08,lo,face,cong,1209.360145,0
5199,P18,lo,face,cong,654.0313629,0
8050,p53,lo,object,cong,1255.512036,1
13736,p73,ffa,object,cong,1051.986955,0
12908,p69,ffa,object,cong,823.6623809,1
12895,p69,ffa,object,cong,563.9273436,0
11080,p63,lo,object,incong,582.4211334,1
11305,p64,ffa,object,cong,603.3980777,0
9275,p57,lo,object,cong,927.0311909,0
4209,P15,ffa,face,cong,536.1825829,1
9205,p57,lo,object,incong,404.4648838,0
8228,p54,ffa,object,cong,1203.566887,0
1473,P05,lo,face,incong,1270.053722,1
13908,p73,lo,object,cong,693.0543559,1
2487,P08,lo,face,cong,824.6784246,0
4242,P15,lo,face,incong,600.2424963,1
12119,p66,lo,object,cong,856.4171099,1
13533,p72,ffa,object,cong,710.9838233,0
7958,p53,lo,object,cong,1248.44668,1
10895,p62,lo,object,incong,1007.791256,0
10905,p62,lo,object,incong,658.6006345,0
13351,p70,lo,object,cong,1211.565255,1
7530,p52,ffa,object,cong,1035.619765,0
13273,p70,lo,object,cong,774.9297688,0
14189,p74,ffa,object,cong,575.8208624,1
1099,P04,lo,face,cong,1228.519805,1
14041,p74,ffa,object,incong,775.5574683,1
11558,p65,ffa,object,cong,863.3192335,0
8334,p54,lo,object,cong,1199.40109,1
9654,p58,lo,object,incong,555.6068716,0
3094,P10,lo,face,cong,412.6099672,1
5418,P19,ffa,face,cong,938.3486672,1
13232,p70,ffa,object,incong,886.1045193,0
798,P03,lo,face,incong,483.425574,0
9802,p59,ffa,object,incong,521.0438299,0
7810,p53,ffa,object,cong,1280.307854,1
2352,P08,lo,face,cong,808.9547858,1
3270,P12,ffa,face,cong,603.56376,1
4040,P14,lo,face,cong,1187.451304,0
10812,p62,lo,object,cong,1052.017268,1
6117,P21,lo,face,cong,574.5207114,1
10034,p60,ffa,object,cong,657.2700464,0
5792,P20,lo,face,cong,1208.668357,0
10412,p61,ffa,object,cong,1035.47051,1
11310,p64,ffa,object,cong,405.0393499,1
10410,p61,ffa,object,cong,1259.158024,1
12315,p67,ffa,object,cong,1073.89845,0
12213,p67,ffa,object,cong,478.8504304,0
9007,p56,lo,object,cong,709.7836668,0
10251,p60,lo,object,cong,872.9492085,0
1211,P04,lo,face,cong,742.2119071,0
12637,p68,lo,object,incong,533.0365236,0
7184,p51,ffa,object,cong,801.7012211,1
13889,p73,lo,object,cong,982.9398255,0
3332,P12,lo,face,cong,1239.865937,0
6560,P23,ffa,face,cong,663.1087776,0
11707,p65,lo,object,cong,505.638333,0
2039,P07,lo,face,cong,1109.950798,1
5291,P18,lo,face,cong,1017.223198,0
8043,p53,lo,object,cong,806.2012751,1
9702,p59,ffa,object,incong,885.3835745,1
1073,P04,ffa,face,cong,821.7547745,1
3139,P12,ffa,face,cong,602.5289708,0
1722,P06,lo,face,cong,946.5856019,1
2458,P08,lo,face,cong,530.1033832,1
2909,P10,ffa,face,incong,587.9290302,1
3179,P12,ffa,face,cong,873.399567,0
9591,p58,lo,object,cong,1054.303047,0
4988,P17,lo,face,cong,854.0579985,0
5062,P18,ffa,face,incong,400.9647197,0
2799,P09,lo,face,cong,548.3926,1
14090,p74,ffa,object,cong,1196.919664,1
160,P01,lo,face,incong,574.4002543,1
13044,p69,lo,object,cong,742.5061162,0
5787,P20,lo,face,incong,511.5472812,0
4173,P15,ffa,face,cong,1104.697043,0
12541,p68,ffa,object,cong,1010.802783,0
8944,p56,lo,object,cong,665.7671081,0
7441,p51,lo,object,incong,714.5838854,0
9999,p60,ffa,object,cong,994.5633229,0
9486,p58,ffa,object,cong,940.3152863,1
1323,P05,ffa,face,cong,854.3023162,1
2331,P08,ffa,face,cong,822.849961,1
3651,P13,lo,face,cong,794.0584913,0
3957,P14,lo,face,cong,547.2261243,1
3353,P12,lo,face,cong,1109.121221,1
7153,P24,lo,face,cong,422.6643077,1
10425,p61,ffa,object,cong,1141.575643,1
5770,P20,ffa,face,incong,522.1721603,0
12808,p69,ffa,object,cong,696.9362956,1
11421,p64,lo,object,incong,1279.734535,1
555,P02,lo,face,cong,1163.004188,1
6377,P22,ffa,face,cong,963.5019582,1
4372,P16,ffa,face,cong,1236.859563,0
11008,p63,ffa,object,cong,546.8374059,1
3962,P14,lo,face,cong,839.3241486,0
2730,P09,lo,face,incong,430.3523088,0
12140,p66,lo,object,cong,824.3660922,0
5114,P18,ffa,face,cong,606.8019013,0
12648,p68,lo,object,cong,1179.112,1
587,P02,lo,face,incong,693.4009036,0
11022,p63,ffa,object,cong,1235.393939,0
3946,P14,lo,face,cong,499.1155166,0
9058,p57,ffa,object,cong,549.243131,0
2016,P07,ffa,face,cong,699.4733841,0
5207,P18,lo,face,incong,727.4036585,0
1057,P04,ffa,face,cong,1125.827781,0
12830,p69,ffa,object,cong,1213.773325,0
13284,p70,lo,object,incong,841.8189718,1
3539,P13,ffa,face,cong,711.8524037,0
7241,p51,ffa,object,cong,800.0244117,1
1254,P05,ffa,face,cong,477.9634796,1
2254,P08,ffa,face,cong,601.1018172,0
9265,p57,lo,object,incong,930.6622915,0
2930,P10,ffa,face,cong,407.8684695,0
11827,p65,lo,object,cong,736.927718,0
10529,p61,lo,object,incong,1129.897469,0
41,P01,ffa,face,cong,706.378921,0
7174,P24,lo,face,cong,955.1807817,0
12459,p67,lo,object,cong,1053.20219,0
10997,p63,ffa,object,incong,533.3947461,0
1134,P04,lo,face,cong,557.280547,1
4164,P15,ffa,face,cong,1226.53286,1
3726,P13,lo,face,incong,590.0520701,0
1187,P04,lo,face,cong,838.6623904,1
13701,p72,lo,object,cong,776.322086,1
2647,P09,ffa,face,cong,564.119146,1
5387,P19,ffa,face,incong,695.6014075,0
385,P02,ffa,face,cong,610.8471377,0
12393,p67,lo,object,cong,894.5330916,0
14258,p74,lo,object,cong,992.6287266,0
7225,p51,ffa,object,cong,691.0481266,0
5392,P19,ffa,face,cong,466.8915741,1
13787,p73,ffa,object,incong,640.8942519,0
1965,P07,ffa,face,cong,1172.65977,0
7729,p52,lo,object,cong,1221.970858,1
10724,p62,ffa,object,cong,1061.827738,1
7998,p53,lo,object,incong,599.9831869,0
4165,P15,ffa,face,cong,592.6000906,1
3482,P13,ffa,face,cong,1185.58219,1
4012,P14,lo,face,cong,1153.767949,1
12710,p68,lo,object,cong,955.5611798,0
2956,P10,ffa,face,cong,908.5931396,0
2268,P08,ffa,face,cong,936.6232765,1
5040,P18,ffa,face,cong,561.8747413,1
6280,P22,ffa,face,cong,881.1645377,1
17,P01,ffa,face,cong,843.7028883,1
10817,p62,lo,object,cong,645.3750519,0
8184,p54,ffa,object,cong,1113.308646,1
7352,p51,lo,object,cong,697.3403631,1
10551,p61,lo,object,cong,631.8999715,0
13168,p70,ffa,object,cong,648.6171172,1
3656,P13,lo,face,cong,776.5367763,1
10772,p62,lo,object,cong,649.7499423,1
3597,P13,lo,face,cong,401.6535061,1
9242,p57,lo,object,cong,1020.904369,0
10752,p62,ffa,object,cong,1208.281083,1
1706,P06,ffa,face,cong,929.2866515,0
902,P03,lo,face,cong,1145.633917,0
11149,p63,lo,object,cong,999.4173349,0
2450,P08,lo,face,cong,1176.710085,1
4887,P17,lo,face,incong,709.0864573,0
12576,p68,ffa,object,cong,959.3721233,0
9068,p57,ffa,object,cong,687.9988378,1
14182,p74,ffa,object,cong,918.0658707,1
13236,p70,ffa,object,cong,478.4718473,1
2170,P07,lo,face,cong,1020.017667,0
5398,P19,ffa,face,incong,1163.177668,1
7094,P24,lo,face,incong,1282.217049,0
1094,P04,lo,face,cong,807.7497478,1
8741,p56,ffa,object,cong,578.0044932,0
3113,P10,lo,face,cong,1085.194339,0
6242,P22,ffa,face,cong,1162.13431,0
8780,p56,ffa,object,cong,728.7545714,0
12438,p67,lo,object,incong,506.8386903,0
5522,P19,lo,face,incong,478.0558563,1
9436,p58,ffa,object,cong,1044.617569,1
8475,p55,ffa,object,cong,1124.578116,0
5912,P20,lo,face,cong,979.338414,0
3683,P13,lo,face,cong,1283.036538,1
13413,p70,lo,object,cong,936.4470603,1
4705,P17,ffa,face,cong,679.195704,1
3005,P10,lo,face,cong,779.8439515,0
6817,P23,lo,face,cong,1078.095179,0
12662,p68,lo,object,cong,1114.289137,1
579,P02,lo,face,cong,801.4013576,1
1829,P06,lo,face,cong,1085.046102,1
10766,p62,lo,object,cong,1197.593326,1
1954,P07,ffa,face,cong,1042.73754,1
5585,P19,lo,face,cong,826.1952864,1
10419,p61,ffa,object,incong,777.8261719,1
6279,P22,ffa,face,cong,870.9730722,1
221,P01,lo,face,cong,1135.580347,1
1113,P04,lo,face,cong,452.4151647,1
13380,p70,lo,object,incong,495.8506373,1
1407,P05,lo,face,cong,541.6485809,1
11859,p66,ffa,object,cong,518.754713,0
1565,P06,ffa,face,incong,1099.222931,0
776,P03,ffa,face,cong,1008.012072,0
10509,p61,lo,object,incong,958.0042446,1
3355,P12,lo,face,cong,967.0118789,1
2619,P09,ffa,face,cong,555.5189136,1
12614,p68,ffa,object,cong,1109.054365,1
5300,P18,lo,face,incong,627.3949646,1
13566,p72,ffa,object,cong,890.9359735,0
241,P01,lo,face,cong,409.9894418,0
6008,P21,ffa,face,cong,841.1831196,1
10098,p60,ffa,object,incong,823.1361151,0
1952,P07,ffa,face,cong,1202.896805,0
8560,p55,ffa,object,incong,955.736745,0
6468,P22,lo,face,cong,726.7296101,1
7756,p52,lo,object,cong,747.1005215,0
13141,p70,ffa,object,cong,1162.65379,1
7517,p52,ffa,object,cong,859.2687236,0
196,P01,lo,face,cong,984.5802096,0
11669,p65,ffa,object,cong,1050.049318,1
8500,p55,ffa,object,cong,946.9668885,1
14316,p74,lo,object,cong,1095.614957,0
12852,p69,ffa,object,incong,1062.227242,0
1102,P04,lo,face,cong,641.8899151,0
10193,p60,lo,object,cong,784.4261146,0
6464,P22,lo,face,cong,770.1925274,0
2491,P08,lo,face,cong,1288.845712,0
1696,P06,ffa,face,incong,833.6547744,0
12717,p68,lo,object,incong,706.0060842,1
6495,P22,lo,face,cong,770.9945773,0
3836,P14,ffa,face,cong,793.4155041,0
4252,P15,lo,face,incong,901.390096,0
11144,p63,lo,object,cong,574.9155108,0
12380,p67,lo,object,cong,921.0012002,0
11500,p64,lo,object,cong,1079.562489,0
2639,P09,ffa,face,incong,792.8228523,1
6114,P21,lo,face,incong,1057.465689,1
9871,p59,lo,object,cong,1238.704031,0
6296,P22,ffa,face,cong,1175.055437,0
6630,P23,ffa,face,incong,428.4960214,1
11275,p64,ffa,object,cong,907.2564455,0
6393,P22,ffa,face,cong,1197.068904,0
4365,P15,lo,face,cong,1218.44326,0
2426,P08,lo,face,incong,1176.471594,0
3674,P13,lo,face,cong,765.818266,1
6674,P23,ffa,face,cong,609.1130757,0
8279,p54,lo,object,cong,913.6021594,1
11338,p64,ffa,object,cong,663.6440899,1
752,P03,ffa,face,cong,520.6657382,0
11741,p65,lo,object,cong,630.9187,0
6588,P23,ffa,face,cong,555.9078664,1
4789,P17,ffa,face,cong,776.181748,1
9543,p58,lo,object,incong,554.9722653,1
7786,p52,lo,object,cong,407.9412372,1
13590,p72,lo,object,incong,854.4404369,0
1350,P05,ffa,face,incong,647.0441087,1
2526,P09,ffa,face,cong,563.3689066,1
6459,P22,lo,face,cong,623.1063289,0
3733,P13,lo,face,cong,846.4764551,1
2291,P08,ffa,face,cong,613.6306029,1
6480,P22,lo,face,cong,1169.675731,1
12940,p69,ffa,object,cong,756.400196,0
12406,p67,lo,object,cong,665.4436355,1
12293,p67,ffa,object,cong,432.2419993,1
9886,p59,lo,object,incong,1247.541735,0
6797,P23,lo,face,cong,963.3785716,1
14019,p73,lo,object,cong,674.5055681,0
4295,P15,lo,face,cong,698.3607846,0
11297,p64,ffa,object,cong,896.6597732,1
15,P01,ffa,face,cong,585.3331078,0
2819,P10,ffa,face,cong,821.4297361,1
4567,P16,lo,face,cong,787.1831723,0
1507,P05,lo,face,cong,1268.287233,0
11435,p64,lo,object,cong,953.4480155,1
9409,p58,ffa,object,incong,851.0175075,1
3395,P12,lo,face,cong,754.5894346,0
12719,p68,lo,object,cong,1197.406881,0
